1,1,1,1,0.22131,8.1484
1,1,2,1,0.17194,10.812
1,1,1,2,0.18419,8.0965
1,1,2,2,0.17194,10.812
1,1,1,3,0.15881,8.0676
1,1,2,3,0.15163,10.789
1,1,1,4,0.13931,8.0522
1,1,2,4,0.13581,10.774
1,1,1,5,0.12452,8.0303
1,1,2,5,0.12281,10.753
1,1,1,6,0.11275,8.0218
1,1,2,6,0.11244,10.736
1,1,1,7,0.10219,7.9988
1,1,2,7,0.1037,10.721
1,1,1,8,0.094047,7.99
1,1,2,8,0.095969,10.716
1,1,1,9,0.087094,7.9876
1,1,2,9,0.089438,10.705
1,1,1,10,0.081406,7.9872
1,1,2,10,0.083797,10.7
1,1,1,11,0.076234,7.9818
1,1,2,11,0.078906,10.693
1,1,1,12,0.071688,7.9689
1,1,2,12,0.074391,10.682
1,1,1,13,0.067555,7.9655
1,1,2,13,0.070281,10.67
1,1,1,14,0.063969,7.9632
1,1,2,14,0.06675,10.663
1,1,1,15,0.0605,7.9547
1,1,2,15,0.063367,10.653
1,1,1,16,0.05775,7.9508
1,1,2,16,0.060633,10.65
1,1,1,17,0.055125,7.9456
1,1,2,17,0.057953,10.65
1,1,1,18,0.052688,7.9441
1,1,2,18,0.055563,10.653
1,1,1,19,0.050469,7.9439
1,1,2,19,0.053375,10.648
1,1,1,20,0.048445,7.9388
1,1,2,20,0.051438,10.646
1,1,1,21,0.046609,7.9369
1,1,2,21,0.0495,10.64
1,1,1,22,0.044836,7.933
1,1,2,22,0.047875,10.644
1,1,1,23,0.043219,7.9349
1,1,2,23,0.046172,10.635
1,1,1,24,0.041672,7.9293
1,1,2,24,0.044664,10.635
1,1,1,25,0.040328,7.9323
1,1,2,25,0.04325,10.631
1,1,1,26,0.039031,7.928
1,1,2,26,0.042,10.637
1,1,1,27,0.03775,7.9285
1,1,2,27,0.040734,10.633
1,1,1,28,0.036609,7.9274
1,1,2,28,0.039563,10.637
1,1,1,29,0.035453,7.9209
1,1,2,29,0.038422,10.632
1,1,1,30,0.034402,7.9177
1,1,2,30,0.03732,10.637
1,1,1,31,0.033438,7.9136
1,1,2,31,0.036336,10.635
1,1,1,32,0.032477,7.914
1,1,2,32,0.035352,10.633
1,1,1,33,0.031688,7.9149
1,1,2,33,0.034438,10.63
1,1,1,34,0.030875,7.9124
1,1,2,34,0.033469,10.622
1,1,1,35,0.030125,7.9124
1,1,2,35,0.032711,10.623
1,1,1,36,0.029344,7.9104
1,1,2,36,0.03193,10.622
1,1,1,37,0.02866,7.9111
1,1,2,37,0.031191,10.618
1,1,1,38,0.027992,7.9089
1,1,2,38,0.030492,10.619
1,1,1,39,0.027371,7.908
1,1,2,39,0.029789,10.62
1,1,1,40,0.026844,7.9132
1,1,2,40,0.029203,10.621
1,1,1,41,0.026281,7.9153
1,1,2,41,0.028578,10.615
1,1,1,42,0.025727,7.9161
1,1,2,42,0.028004,10.618
1,1,1,43,0.025125,7.9086
1,1,2,43,0.027441,10.618
1,1,1,44,0.024625,7.9068
1,1,2,44,0.026906,10.62
1,1,1,45,0.024109,7.9072
1,1,2,45,0.026426,10.625
1,1,1,46,0.023672,7.9084
1,1,2,46,0.025906,10.622
1,1,1,47,0.023203,7.9073
1,1,2,47,0.025438,10.617
1,1,1,48,0.02275,7.9106
1,1,2,48,0.024965,10.617
1,1,1,49,0.022363,7.9108
1,1,2,49,0.024555,10.62
1,1,1,50,0.02193,7.9125
1,1,2,50,0.024156,10.62
5,5,1,1,0.41688,5.4589
5,5,2,1,0.29988,7.8029
5,5,1,2,0.28888,5.3048
5,5,2,2,0.29988,7.8029
5,5,1,3,0.22481,5.2344
5,5,2,3,0.24084,7.7231
5,5,1,4,0.18531,5.1916
5,5,2,4,0.203,7.6701
5,5,1,5,0.15775,5.1566
5,5,2,5,0.17544,7.6239
5,5,1,6,0.1375,5.1313
5,5,2,6,0.15491,7.5949
5,5,1,7,0.12225,5.1089
5,5,2,7,0.13878,7.5743
5,5,1,8,0.11013,5.0983
5,5,2,8,0.12572,7.5575
5,5,1,9,0.1,5.0861
5,5,2,9,0.11503,7.5438
5,5,1,10,0.091813,5.0781
5,5,2,10,0.10595,7.5329
5,5,1,11,0.084688,5.0693
5,5,2,11,0.098281,7.5232
5,5,1,12,0.078664,5.061
5,5,2,12,0.091625,7.5103
5,5,1,13,0.073563,5.0564
5,5,2,13,0.085781,7.4984
5,5,1,14,0.069078,5.0558
5,5,2,14,0.080773,7.494
5,5,1,15,0.065094,5.0506
5,5,2,15,0.07625,7.4864
5,5,1,16,0.061469,5.0463
5,5,2,16,0.072203,7.4782
5,5,1,17,0.058281,5.0422
5,5,2,17,0.068563,7.4758
5,5,1,18,0.055406,5.0373
5,5,2,18,0.065234,7.4677
5,5,1,19,0.05275,5.0334
5,5,2,19,0.06225,7.4629
5,5,1,20,0.050359,5.0303
5,5,2,20,0.059656,7.4633
5,5,1,21,0.048234,5.0285
5,5,2,21,0.057172,7.4588
5,5,1,22,0.046258,5.0267
5,5,2,22,0.054813,7.4529
5,5,1,23,0.044484,5.0284
5,5,2,23,0.052711,7.4499
5,5,1,24,0.042813,5.0279
5,5,2,24,0.050789,7.4507
5,5,1,25,0.041297,5.027
5,5,2,25,0.049004,7.4474
5,5,1,26,0.039875,5.0271
5,5,2,26,0.047313,7.4459
5,5,1,27,0.038508,5.0248
5,5,2,27,0.045766,7.4452
5,5,1,28,0.037234,5.0246
5,5,2,28,0.044313,7.4432
5,5,1,29,0.036031,5.0238
5,5,2,29,0.042926,7.4405
5,5,1,30,0.034922,5.0212
5,5,2,30,0.041641,7.4379
5,5,1,31,0.033836,5.0182
5,5,2,31,0.04041,7.4348
5,5,1,32,0.032867,5.0178
5,5,2,32,0.039262,7.4347
5,5,1,33,0.03191,5.016
5,5,2,33,0.038148,7.4322
5,5,1,34,0.031063,5.0157
5,5,2,34,0.037109,7.4315
5,5,1,35,0.030234,5.0155
5,5,2,35,0.036117,7.4272
5,5,1,36,0.029469,5.0154
5,5,2,36,0.035203,7.4277
5,5,1,37,0.02875,5.0162
5,5,2,37,0.034313,7.4267
5,5,1,38,0.028016,5.0143
5,5,2,38,0.033488,7.4229
5,5,1,39,0.027336,5.0145
5,5,2,39,0.032707,7.4233
5,5,1,40,0.026703,5.0123
5,5,2,40,0.031945,7.423
5,5,1,41,0.026063,5.01
5,5,2,41,0.031211,7.4219
5,5,1,42,0.025477,5.0118
5,5,2,42,0.030512,7.421
5,5,1,43,0.024906,5.0087
5,5,2,43,0.029832,7.4177
5,5,1,44,0.024359,5.0077
5,5,2,44,0.029188,7.4165
5,5,1,45,0.023848,5.0072
5,5,2,45,0.028625,7.4169
5,5,1,46,0.023352,5.0058
5,5,2,46,0.028031,7.4172
5,5,1,47,0.022906,5.0063
5,5,2,47,0.027469,7.4161
5,5,1,48,0.022445,5.0043
5,5,2,48,0.026938,7.4147
5,5,1,49,0.02202,5.0047
5,5,2,49,0.026422,7.4146
5,5,1,50,0.021625,5.0064
5,5,2,50,0.025934,7.4153
10,10,1,1,0.64413,4.4575
10,10,2,1,0.42869,6.5852
10,10,1,2,0.35719,4.1287
10,10,2,2,0.42869,6.5852
10,10,1,3,0.25781,4.0205
10,10,2,3,0.31713,6.4379
10,10,1,4,0.20369,3.9624
10,10,2,4,0.25359,6.3462
10,10,1,5,0.16909,3.9288
10,10,2,5,0.21213,6.2912
10,10,1,6,0.14506,3.9078
10,10,2,6,0.18264,6.2502
10,10,1,7,0.12703,3.8887
10,10,2,7,0.16056,6.2159
10,10,1,8,0.11311,3.8737
10,10,2,8,0.14331,6.1913
10,10,1,9,0.10213,3.8667
10,10,2,9,0.12969,6.1731
10,10,1,10,0.093109,3.8581
10,10,2,10,0.11836,6.1576
10,10,1,11,0.0855,3.8528
10,10,2,11,0.10869,6.1425
10,10,1,12,0.079172,3.8488
10,10,2,12,0.10075,6.133
10,10,1,13,0.073625,3.8423
10,10,2,13,0.093734,6.1233
10,10,1,14,0.068719,3.8354
10,10,2,14,0.087797,6.1153
10,10,1,15,0.064578,3.8327
10,10,2,15,0.082531,6.1088
10,10,1,16,0.060891,3.8306
10,10,2,16,0.077805,6.1016
10,10,1,17,0.057563,3.8269
10,10,2,17,0.073688,6.0981
10,10,1,18,0.054563,3.8241
10,10,2,18,0.069961,6.0939
10,10,1,19,0.051906,3.823
10,10,2,19,0.066531,6.0877
10,10,1,20,0.049563,3.8233
10,10,2,20,0.063438,6.0813
10,10,1,21,0.047305,3.8191
10,10,2,21,0.060578,6.0758
10,10,1,22,0.045266,3.8168
10,10,2,22,0.058094,6.0761
10,10,1,23,0.043406,3.8134
10,10,2,23,0.055742,6.0723
10,10,1,24,0.041703,3.8114
10,10,2,24,0.053563,6.0682
10,10,1,25,0.040117,3.8084
10,10,2,25,0.051547,6.0661
10,10,1,26,0.038656,3.8068
10,10,2,26,0.049656,6.0605
10,10,1,27,0.037281,3.8045
10,10,2,27,0.047906,6.0575
10,10,1,28,0.036,3.8031
10,10,2,28,0.046281,6.0542
10,10,1,29,0.034875,3.8046
10,10,2,29,0.044813,6.0534
10,10,1,30,0.033719,3.8018
10,10,2,30,0.043375,6.05
10,10,1,31,0.032688,3.802
10,10,2,31,0.042047,6.0486
10,10,1,32,0.031719,3.8011
10,10,2,32,0.040781,6.046
10,10,1,33,0.030781,3.8008
10,10,2,33,0.039621,6.0458
10,10,1,34,0.029918,3.7989
10,10,2,34,0.038484,6.043
10,10,1,35,0.029102,3.7984
10,10,2,35,0.03743,6.0423
10,10,1,36,0.028332,3.7973
10,10,2,36,0.036484,6.0433
10,10,1,37,0.027578,3.7946
10,10,2,37,0.035531,6.0409
10,10,1,38,0.026891,3.7948
10,10,2,38,0.034625,6.0386
10,10,1,39,0.026211,3.7939
10,10,2,39,0.033781,6.0372
10,10,1,40,0.025586,3.7935
10,10,2,40,0.032977,6.0364
10,10,1,41,0.024996,3.7939
10,10,2,41,0.032234,6.0379
10,10,1,42,0.024434,3.7945
10,10,2,42,0.031484,6.036
10,10,1,43,0.023883,3.7941
10,10,2,43,0.030781,6.0362
10,10,1,44,0.023375,3.7949
10,10,2,44,0.030117,6.0343
10,10,1,45,0.022855,3.7938
10,10,2,45,0.029469,6.0316
10,10,1,46,0.022375,3.7931
10,10,2,46,0.028844,6.0317
10,10,1,47,0.021906,3.7916
10,10,2,47,0.02825,6.0316
10,10,1,48,0.021461,3.7906
10,10,2,48,0.027688,6.0305
10,10,1,49,0.021031,3.7899
10,10,2,49,0.027125,6.0278
10,10,1,50,0.020625,3.7894
10,10,2,50,0.026625,6.029
15,15,1,1,0.92613,3.9991
15,15,2,1,0.57331,5.9758
15,15,1,2,0.4125,3.48
15,15,2,2,0.57331,5.9758
15,15,1,3,0.27625,3.3246
15,15,2,3,0.38656,5.7192
15,15,1,4,0.211,3.2553
15,15,2,4,0.29594,5.5928
15,15,1,5,0.17147,3.2128
15,15,2,5,0.24063,5.5154
15,15,1,6,0.14509,3.1864
15,15,2,6,0.20344,5.4605
15,15,1,7,0.12589,3.1681
15,15,2,7,0.1765,5.423
15,15,1,8,0.11142,3.157
15,15,2,8,0.15594,5.3927
15,15,1,9,0.099938,3.1459
15,15,2,9,0.13988,5.3718
15,15,1,10,0.090688,3.1383
15,15,2,10,0.127,5.3562
15,15,1,11,0.083,3.1308
15,15,2,11,0.11606,5.3396
15,15,1,12,0.076594,3.1261
15,15,2,12,0.10702,5.3272
15,15,1,13,0.071141,3.1235
15,15,2,13,0.09925,5.3193
15,15,1,14,0.066344,3.119
15,15,2,14,0.092531,5.3113
15,15,1,15,0.062156,3.1157
15,15,2,15,0.086656,5.3025
15,15,1,16,0.0585,3.1135
15,15,2,16,0.081531,5.2955
15,15,1,17,0.05525,3.1104
15,15,2,17,0.077031,5.2913
15,15,1,18,0.052328,3.1098
15,15,2,18,0.072914,5.2849
15,15,1,19,0.04975,3.1077
15,15,2,19,0.069281,5.2809
15,15,1,20,0.047359,3.1057
15,15,2,20,0.065938,5.2754
15,15,1,21,0.045188,3.1029
15,15,2,21,0.062891,5.2699
15,15,1,22,0.043219,3.1017
15,15,2,22,0.060172,5.2675
15,15,1,23,0.041406,3.1003
15,15,2,23,0.057641,5.2631
15,15,1,24,0.039766,3.1005
15,15,2,24,0.055281,5.2588
15,15,1,25,0.038281,3.1012
15,15,2,25,0.053172,5.2567
15,15,1,26,0.036828,3.0989
15,15,2,26,0.051188,5.2537
15,15,1,27,0.035531,3.0986
15,15,2,27,0.049336,5.2501
15,15,1,28,0.034297,3.0962
15,15,2,28,0.047641,5.249
15,15,1,29,0.033141,3.095
15,15,2,29,0.046055,5.246
15,15,1,30,0.032109,3.0955
15,15,2,30,0.044563,5.2442
15,15,1,31,0.031094,3.0944
15,15,2,31,0.043188,5.2436
15,15,1,32,0.030141,3.0922
15,15,2,32,0.041844,5.2407
15,15,1,33,0.029266,3.0923
15,15,2,33,0.040641,5.2406
15,15,1,34,0.02843,3.0922
15,15,2,34,0.039469,5.2381
15,15,1,35,0.027633,3.0914
15,15,2,35,0.038387,5.2378
15,15,1,36,0.026879,3.0904
15,15,2,36,0.037344,5.2372
15,15,1,37,0.02618,3.0891
15,15,2,37,0.036375,5.2359
15,15,1,38,0.025516,3.0898
15,15,2,38,0.035438,5.2335
15,15,1,39,0.024875,3.089
15,15,2,39,0.034539,5.2326
15,15,1,40,0.024273,3.0896
15,15,2,40,0.033703,5.2312
15,15,1,41,0.023691,3.0885
15,15,2,41,0.032895,5.2293
15,15,1,42,0.023141,3.0882
15,15,2,42,0.032117,5.228
15,15,1,43,0.022625,3.0885
15,15,2,43,0.031398,5.2281
15,15,1,44,0.022109,3.0881
15,15,2,44,0.030695,5.2274
15,15,1,45,0.021617,3.0871
15,15,2,45,0.030016,5.2248
15,15,1,46,0.021188,3.0882
15,15,2,46,0.029375,5.2252
15,15,1,47,0.020719,3.0864
15,15,2,47,0.028766,5.2237
15,15,1,48,0.020305,3.0864
15,15,2,48,0.028188,5.2227
15,15,1,49,0.019902,3.0853
15,15,2,49,0.027641,5.2229
15,15,1,50,0.01952,3.0865
15,15,2,50,0.027094,5.221
20,20,1,1,1.3151,3.8097
20,20,2,1,0.75456,5.6555
20,20,1,2,0.467,3.059
20,20,2,2,0.75456,5.6555
20,20,1,3,0.29119,2.8574
20,20,2,3,0.46225,5.2628
20,20,1,4,0.21444,2.767
20,20,2,4,0.33819,5.0876
20,20,1,5,0.17125,2.7205
20,20,2,5,0.26803,4.9884
20,20,1,6,0.14275,2.6876
20,20,2,6,0.22256,4.9214
20,20,1,7,0.12253,2.6644
20,20,2,7,0.19059,4.8753
20,20,1,8,0.10763,2.6504
20,20,2,8,0.167,4.8426
20,20,1,9,0.096,2.6376
20,20,2,9,0.14867,4.8172
20,20,1,10,0.08675,2.6284
20,20,2,10,0.13384,4.7946
20,20,1,11,0.079188,2.6224
20,20,2,11,0.12191,4.7793
20,20,1,12,0.072844,2.6158
20,20,2,12,0.11183,4.7617
20,20,1,13,0.067516,2.6128
20,20,2,13,0.10344,4.7528
20,20,1,14,0.062844,2.6088
20,20,2,14,0.096188,4.7421
20,20,1,15,0.058828,2.606
20,20,2,15,0.089813,4.7317
20,20,1,16,0.055313,2.6039
20,20,2,16,0.084328,4.7254
20,20,1,17,0.052156,2.6011
20,20,2,17,0.079469,4.7168
20,20,1,18,0.049391,2.6008
20,20,2,18,0.075125,4.7109
20,20,1,19,0.046875,2.599
20,20,2,19,0.071266,4.7065
20,20,1,20,0.044656,2.5983
20,20,2,20,0.067719,4.7011
20,20,1,21,0.042609,2.5969
20,20,2,21,0.064563,4.6978
20,20,1,22,0.040766,2.5972
20,20,2,22,0.061719,4.6934
20,20,1,23,0.039031,2.5948
20,20,2,23,0.059055,4.6893
20,20,1,24,0.037438,2.594
20,20,2,24,0.056625,4.6862
20,20,1,25,0.036,2.5936
20,20,2,25,0.054375,4.6828
20,20,1,26,0.034688,2.5939
20,20,2,26,0.052344,4.6809
20,20,1,27,0.033422,2.5927
20,20,2,27,0.050422,4.6791
20,20,1,28,0.032258,2.5913
20,20,2,28,0.048656,4.6778
20,20,1,29,0.031188,2.5908
20,20,2,29,0.046969,4.6727
20,20,1,30,0.030203,2.5908
20,20,2,30,0.04543,4.6716
20,20,1,31,0.02925,2.5911
20,20,2,31,0.043992,4.6703
20,20,1,32,0.028359,2.5904
20,20,2,32,0.042656,4.6695
20,20,1,33,0.027508,2.5901
20,20,2,33,0.041375,4.6673
20,20,1,34,0.026734,2.5901
20,20,2,34,0.040141,4.6653
20,20,1,35,0.025984,2.5897
20,20,2,35,0.039039,4.6652
20,20,1,36,0.025297,2.5902
20,20,2,36,0.037953,4.662
20,20,1,37,0.024637,2.5903
20,20,2,37,0.036938,4.6605
20,20,1,38,0.024,2.5893
20,20,2,38,0.035984,4.6596
20,20,1,39,0.023406,2.5897
20,20,2,39,0.035078,4.6591
20,20,1,40,0.022824,2.589
20,20,2,40,0.034188,4.6564
20,20,1,41,0.022281,2.5883
20,20,2,41,0.033375,4.6549
20,20,1,42,0.021754,2.5872
20,20,2,42,0.032598,4.6545
20,20,1,43,0.021266,2.5869
20,20,2,43,0.031844,4.6531
20,20,1,44,0.020789,2.5869
20,20,2,44,0.031125,4.6524
20,20,1,45,0.020336,2.5871
20,20,2,45,0.030469,4.6526
20,20,1,46,0.019914,2.5871
20,20,2,46,0.029801,4.6515
20,20,1,47,0.019496,2.5867
20,20,2,47,0.029172,4.651
20,20,1,48,0.019125,2.5876
20,20,2,48,0.028578,4.65
20,20,1,49,0.018719,2.5872
20,20,2,49,0.027992,4.6487
20,20,1,50,0.018344,2.5859
20,20,2,50,0.027469,4.6496
